X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9589852989486,40.7912720015917,33E-AM-1014-07,33E,AM,10142018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9589852989486 40.7912720015917)
-73.9676434256976,40.7862336624448,24A-PM-1007-04,24A,PM,10072018,4,Adult,Gray,,Gray+,,Above Ground,50,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9676434256976 40.7862336624448)
-73.9729847109778,40.7740709049602,10D-AM-1008-03,10D,AM,10082018,3,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9729847109778 40.7740709049602)
-73.9719460335398,40.7810508156287,18A-AM-1012-01,18A,AM,10122018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",White tail,Above Ground,3,tree,true,false,true,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9719460335398 40.7810508156287)
-73.9775735077285,40.7692872082165,4C-PM-1010-08,04C,PM,10102018,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,10,on stone arch,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9775735077285 40.7692872082165)
-73.9638599044346,40.7809288795308,21G-AM-1014-06,21G,AM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,,false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9638599044346 40.7809288795308)
-73.9712550584322,40.7764273475386,13D-PM-1018-06,13D,PM,10182018,6,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,cleaning,false,false,false,false,false,false,true,false,,POINT (-73.9712550584322 40.7764273475386)
-73.9615817859213,40.7945839663845,35A-AM-1014-08,35A,AM,10142018,8,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9615817859213 40.79458396638451)
-73.9743184653765,40.7667932997,3G-AM-1008-01,03G,AM,10082018,1,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9743184653765 40.7667932997)
-73.9611446263364,40.7911003407299,32D-AM-1013-03,32D,AM,10132018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9611446263364 40.7911003407299)
-73.9608399003798,40.7817704502248,23I-AM-1019-01,23I,AM,10192018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,18,on a tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,"eyed me warily,then went up the tree",POINT (-73.9608399003798 40.7817704502248)
-73.9786936992465,40.7713943674666,5A-PM-1010-02,05A,PM,10102018,2,Adult,Gray,White,Gray+White,,Above Ground,50,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9786936992465 40.7713943674666)
-73.9694066600156,40.7805662180672,18C-PM-1018-06,18C,PM,10182018,6,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,1,,false,false,true,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9694066600156 40.7805662180672)
-73.9677096985223,40.7825358361204,21C-AM-1014-02,21C,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,50,,true,true,true,false,true,,false,true,false,false,false,false,false,false,looked at us from tree,POINT (-73.9677096985223 40.7825358361204)
-73.9790226400629,40.7698997653792,4B-AM-1010-01,04B,AM,10102018,1,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",,Above Ground,2,,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9790226400629 40.7698997653792)
-73.980048119915,40.7676638655026,1B-AM-1012-06,01B,AM,10122018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.980048119915 40.7676638655026)
-73.9779874405715,40.7730765377366,7A-PM-1007-02,07A,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9779874405715 40.7730765377366)
-73.959070754026,40.7906675143413,32E-PM-1017-07,32E,PM,10172018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.959070754026 40.7906675143413)
-73.9667206046912,40.7779993565098,17G-PM-1017-04,17G,PM,10172018,4,Adult,Gray,White,Gray+White,,Above Ground,10,tree & ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9667206046912 40.7779993565098)
-73.958230674366,40.7989268396525,40B-AM-1019-08,40B,AM,10192018,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,true,true,,POINT (-73.958230674366 40.7989268396525)
-73.9669529835992,40.7871864151365,25A-AM-1013-05,25A,AM,10132018,5,,Gray,,Gray+,,Ground Plane,FALSE,CROSS BRIDLE - INTO TREE TO AVOID DOGGO,true,false,true,false,false,d.p.t.,false,false,false,true,true,false,true,false,calm,POINT (-73.96695298359921 40.7871864151365)
-73.9634811495245,40.790705585077,30B-AM-1007-10,30B,AM,10072018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,true,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9634811495245 40.790705585077)
-73.9731880656287,40.7660026186155,2H-AM-1006-01,02H,AM,10062018,1,Adult,Black,,Black+,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9731880656287 40.7660026186155)
-73.9655277320465,40.7806120529369,20F-AM-1014-03,20F,AM,10142018,3,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9655277320465 40.7806120529369)
-73.9782813538421,40.7715730368712,6A-AM-1006-02,06A,AM,10062018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,30,tree,false,true,true,false,false,,false,false,false,true,false,false,false,false,,POINT (-73.9782813538421 40.7715730368712)
-73.9748709206354,40.77608025411,11B-PM-1014-01,11B,PM,10142018,1,Adult,Gray,,Gray+,Fat!,Above Ground,10,,false,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9748709206354 40.77608025411)
-73.9594708328732,40.791192982895,32E-AM-1007-07,32E,AM,10072018,7,Adult,Gray,,Gray+,,Above Ground,,on tennis club house roof,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9594708328732 40.791192982895)
-73.9728895595977,40.7699378332299,6F-AM-1006-01,06F,AM,10062018,1,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,true,false,false,,POINT (-73.9728895595977 40.7699378332299)
-73.9779983794849,40.7675452099173,2D-AM-1007-02,02D,AM,10072018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,6,up tree,false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9779983794849 40.7675452099173)
-73.9584803513939,40.7933802077327,35D-PM-1013-01,35D,PM,10132018,1,Adult,Gray,White,Gray+White,,Above Ground,12,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9584803513939 40.7933802077327)
-73.9527924755398,40.7934366260533,37I-AM-1010-04,37I,AM,10102018,4,Adult,Gray,,Gray+,,Above Ground,50,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9527924755398 40.7934366260533)
-73.9790822606486,40.7714466633386,5A-AM-1006-03,05A,AM,10062018,3,Juvenile,Cinnamon,,Cinnamon+,,Above Ground,8,,false,false,true,true,false,,false,false,false,true,false,false,false,true,,POINT (-73.9790822606486 40.7714466633386)
-73.9773692131441,40.7679771150149,3D-PM-1010-02,03D,PM,10102018,2,Adult,Gray,,Gray+,,Above Ground,8,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9773692131441 40.7679771150149)
-73.9696119179789,40.7802926111865,18C-PM-1018-09,18C,PM,10182018,9,Juvenile,Gray,,Gray+,,Above Ground,5,,false,false,true,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9696119179789 40.7802926111865)
-73.9719729323923,40.7668318394546,4I-AM-1006-03,04I,AM,10062018,3,Adult,,,+,Can't tell :(,Above Ground,28,Tree,false,false,true,false,false,building nest!,false,false,false,false,false,false,false,false,,POINT (-73.9719729323923 40.7668318394546)
-73.9777998932399,40.7709815865334,5B-PM-1013-02,05B,PM,10132018,2,Adult,Gray,White,Gray+White,,Above Ground,5,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9777998932399 40.7709815865334)
-73.9527227282134,40.7935061484064,37I-AM-1010-03,37I,AM,10102018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,4,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9527227282134 40.7935061484064)
-73.976864402584,40.7705663751959,5C-PM-1010-05,05C,PM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.976864402584 40.7705663751959)
-73.9683345414813,40.7779016280345,16E-PM-1018-07,16E,PM,10182018,7,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,false,false,true,false,false,,true,false,false,false,false,false,true,false,,POINT (-73.9683345414813 40.7779016280345)
-73.9770873939997,40.7710379662106,6C-PM-1020-02,06C,PM,10202018,2,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9770873939997 40.7710379662106)
-73.9603597117619,40.7824399298414,23I-PM-1019-02,23I,PM,10192018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9603597117619 40.7824399298414)
-73.9623984262936,40.7913900453449,31C-PM-1010-03,31C,PM,10102018,3,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9623984262936 40.7913900453449)
-73.9558943880051,40.7971535141896,40D-PM-1013-06,40D,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9558943880051 40.7971535141896)
-73.9745859998733,40.7671634885616,3G-AM-1008-02,03G,AM,10082018,2,Adult,Gray,,Gray+,Big one! Beautiful tail,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9745859998733 40.7671634885616)
-73.9562469727195,40.79685907654,39D-AM-1008-04,39D,AM,10082018,4,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9562469727195 40.79685907654)
-73.9766653663947,40.7688767713012,4D-AM-1012-01,04D,AM,10122018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9766653663947 40.7688767713012)
-73.964280573021,40.777830911491,18I-PM-1007-08,18I,PM,10072018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,false,true,true,false,false,canoodling w/ #9,false,false,false,false,false,false,true,false,,POINT (-73.964280573021 40.777830911491)
-73.9552146665714,40.7892909102377,32I-PM-1007-03,32I,PM,10072018,3,Adult,Gray,,Gray+,small adult,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9552146665714 40.7892909102377)
-73.9533319519277,40.7933647909449,37H-AM-1018-02,37H,AM,10182018,2,Adult,Gray,,Gray+,,Above Ground,,Large tree by (fence of the conservatory) about to climb up,false,false,true,false,false,,false,false,false,false,false,false,false,false,"busy,ready to climb",POINT (-73.9533319519277 40.7933647909449)
-73.9671813866177,40.7838640032038,22C-PM-1006-04,22C,PM,10062018,4,Juvenile,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9671813866177 40.7838640032038)
-73.9595955824812,40.7933047943534,34D-PM-1007-01,34D,PM,10072018,1,Adult,Gray,White,Gray+White,,Above Ground,25,,false,false,true,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9595955824812 40.7933047943534)
-73.9680522379372,40.772389813511,11I-PM-1012-06,11I,PM,10122018,6,Adult,Gray,,Gray+,,Above Ground,2,,true,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9680522379372 40.772389813511)
-73.954554245377,40.7983935730557,41E-AM-1007-05,41E,AM,10072018,5,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,true,man/pit bull mix wandered,POINT (-73.954554245377 40.7983935730557)
-73.9765758043111,40.7713803154032,6C-AM-1007-03,06C,AM,10072018,3,Adult,Gray,White,Gray+White,,Above Ground,8,another tree,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9765758043111 40.7713803154032)
-73.9772164524209,40.7688399538756,3D-AM-1006-06,03D,AM,10062018,6,,Gray,,Gray+,,Above Ground,10,tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,"did not run from humans,but ran straight to tree & climbed up",POINT (-73.9772164524209 40.7688399538756)
-73.9588809150045,40.7847231576181,26I-PM-1010-01,26I,PM,10102018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,4,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9588809150045 40.7847231576181)
-73.9716624574422,40.7762037110101,13D-PM-1018-07,13D,PM,10182018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,true,false,true,false,false,scratching,false,false,false,false,false,false,true,false,,POINT (-73.9716624574422 40.7762037110101)
-73.9610985171525,40.7913867116989,32D-AM-1013-01,32D,AM,10132018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9610985171525 40.7913867116989)
-73.9765269282059,40.7746876635248,9A-AM-1013-10,09A,AM,10132018,10,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9765269282059 40.7746876635248)
-73.9631350020634,40.791907210332,32B-PM-1010-01,32B,PM,10102018,1,Juvenile,Gray,,Gray+,,Above Ground,25,in tree,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9631350020634 40.791907210332)
-73.9791648157033,40.767625444347,2C-AM-1010-04,02C,AM,10102018,4,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9791648157033 40.767625444347)
-73.9653739273979,40.7889762096967,28B-PM-1010-02,28B,PM,10102018,2,Adult,Gray,White,Gray+White,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653739273979 40.7889762096967)
-73.9669762657479,40.7835913293646,22C-PM-1006-08,22C,PM,10062018,8,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9669762657479 40.7835913293646)
-73.9586077039567,40.7961896477077,38C-AM-1019-10,38C,AM,10192018,10,Adult,Gray,White,Gray+White,,Above Ground,20,,true,false,true,true,false,,true,false,false,false,true,false,false,true,,POINT (-73.9586077039567 40.7961896477077)
-73.95488263914,40.7959474571251,39F-AM-1014-05,39F,AM,10142018,5,Juvenile,Cinnamon,,Cinnamon+,,Above Ground,2,up/down tree,true,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.95488263914 40.7959474571251)
-73.9710801547498,40.7760872452093,13D-AM-1014-03,13D,AM,10142018,3,Juvenile,Gray,White,Gray+White,,Above Ground,2,,false,true,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9710801547498 40.7760872452093)
-73.9655233748105,40.7792737287734,18G-AM-1014-01,18G,AM,10142018,1,Juvenile,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,true,false,false,false,false,false,true,false,looking,POINT (-73.9655233748105 40.7792737287734)
-73.9773495807135,40.7664559937331,1E-AM-1006-05,01E,AM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9773495807135 40.7664559937331)
-73.9745009906157,40.7741574075364,10C-AM-1018-01,10C,AM,10182018,1,Adult,Gray,,Gray+,,Above Ground,5,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9745009906157 40.7741574075364)
-73.9587913289229,40.7961707624534,38C-AM-1019-11,38C,AM,10192018,11,Adult,Gray,White,Gray+White,,Above Ground,20,,true,false,true,true,false,,true,false,false,false,true,false,false,true,,POINT (-73.9587913289229 40.7961707624534)
-73.9810032206428,40.7681625634979,1A-AM-1007-01,01A,AM,10072018,1,Adult,Gray,White,Gray+White,,Above Ground,7,,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9810032206428 40.7681625634979)
-73.9537356145842,40.7917273773486,35I-PM-1006-02,35I,PM,10062018,2,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9537356145842 40.7917273773486)
-73.9586252875856,40.7852027586217,27I-AM-1007-03,27I,AM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,had .5 of a tail,Above Ground,20,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9586252875856 40.7852027586217)
-73.9664986446294,40.778308334318,17G-PM-1017-02,17G,PM,10172018,2,Adult,Gray,,Gray+,,Above Ground,15,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9664986446294 40.778308334318)
-73.9706533131129,40.768902033819,6I-AM-1006-01,06I,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,,true,false,true,true,true,,false,false,false,false,false,false,false,true,runs from (someone sneezed),POINT (-73.9706533131129 40.768902033819)
-73.9574077497624,40.8001185184892,42B-AM-1014-01,42B,AM,10142018,1,Adult,Gray,,Gray+,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9574077497624 40.8001185184892)
-73.961241953418,40.7941677113011,35B-PM-1013-07,35B,PM,10132018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,true,true,false,"got fed twice by grandpa,grabbed from grass and ate in tree",false,false,false,false,false,true,true,true,"approaches (grandpa with food),runs from (kid),kid was slowly creeping up on it; it eventually climbed up.",POINT (-73.961241953418 40.7941677113011)
-73.9763852372393,40.768876248561,4D-AM-1012-02,04D,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9763852372393 40.768876248561)
-73.9561124892063,40.7949440648632,37E-AM-1013-04,37E,AM,10132018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,8,,false,false,true,true,false,,true,false,false,false,false,false,false,true,,POINT (-73.9561124892063 40.7949440648632)
-73.9532074573139,40.7934669464908,37H-PM-1006-06,37H,PM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9532074573139 40.7934669464908)
-73.9651177657676,40.7812408103825,20F-PM-1007-05,20F,PM,10072018,5,Juvenile,Gray,White,Gray+White,white tail,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9651177657676 40.781240810382506)
-73.9684657285532,40.7840113573723,22B-AM-1013-05,22B,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,looked down on me like her imperial subject,POINT (-73.9684657285532 40.7840113573723)
-73.976609486498,40.7717832922535,7C-PM-1020-04,07C,PM,10202018,4,Adult,Gray,,Gray+,,Above Ground,1,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.976609486498 40.7717832922535)
-73.9628525533831,40.7938449345017,34A-PM-1013-02,34A,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,true,true,eating upside down on tree trunk,false,false,false,false,false,false,false,false,,POINT (-73.9628525533831 40.7938449345017)
-73.9545773579075,40.7898684635744,33I-AM-1008-05,33I,AM,10082018,5,Adult,,,+,,Above Ground,100,,false,false,true,false,true,,false,false,false,false,false,false,true,false,nearly dropped shell on my head!,POINT (-73.9545773579075 40.7898684635744)
-73.9716736557408,40.7749333494336,12E-AM-1017-07,12E,AM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9716736557408 40.7749333494336)
-73.965394655961,40.7763136791661,15I-PM-1012-05,15I,PM,10122018,5,Adult,Gray,,Gray+,,Above Ground,2,,true,false,true,false,true,burying the food on ground,false,false,false,false,false,false,false,false,look at us and continue hiding the food,POINT (-73.965394655961 40.7763136791661)
-73.9769969548024,40.7710711265211,6C-AM-1007-01,06C,AM,10072018,1,Adult,Gray,White,Gray+White,vid!,Above Ground,15,,false,false,true,false,false,,false,false,false,false,true,false,false,false,"curious,but wary",POINT (-73.97699695480242 40.7710711265211)
-73.9732193290631,40.7748791447746,11D-PM-1006-01,11D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9732193290631 40.7748791447746)
-73.9699799501516,40.7736576286234,11F-AM-1013-02,11F,AM,10132018,2,Adult,Gray,,Gray+,,Above Ground,5,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9699799501516 40.7736576286234)
-73.9733882364574,40.7683078706597,5G-AM-1006-01,05G,AM,10062018,1,Adult,Gray,Black,Gray+Black,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,false,false,made eye contact with me,POINT (-73.9733882364574 40.7683078706597)
-73.970041085185,40.7834427580313,21A-AM-1019-07,21A,AM,10192018,7,Adult,Gray,,Gray+,,Above Ground,25,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.970041085185 40.783442758031306)
-73.9632265832593,40.7816914475461,22G-AM-1018-04,22G,AM,10182018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9632265832593 40.78169144754611)
-73.9538970554532,40.7955196793479,39G-PM-1013-03,39G,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9538970554532 40.7955196793479)
-73.9689305978751,40.7818152496266,19C-PM-1018-06,19C,PM,10182018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,Climbed fence,true,false,true,false,false,climbing (fence),false,false,false,false,false,false,true,false,,POINT (-73.9689305978751 40.7818152496266)
-73.9695226023739,40.7797527775804,17D-AM-1008-01,17D,AM,10082018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9695226023739 40.7797527775804)
-73.9703921271418,40.7700276115314,7H-PM-1006-06,07H,PM,10062018,6,Adult,Gray,,Gray+,,Above Ground,15,,false,true,true,false,false,playing w/ #7,false,false,false,false,false,false,true,false,,POINT (-73.9703921271418 40.770027611531404)
-73.9713906492842,40.7750061310143,12E-PM-1018-03,12E,PM,10182018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9713906492842 40.7750061310143)
-73.9777978497894,40.7668620784309,1D-AM-1006-01,01D,AM,10062018,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9777978497894 40.7668620784309)
-73.9785114291288,40.7719779589449,6A-PM-1012-03,06A,PM,10122018,3,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9785114291288 40.7719779589449)
-73.9587072763996,40.7850256219415,27I-AM-1007-01,27I,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,20,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9587072763996 40.7850256219415)
-73.9703816112358,40.7773846065919,15D-PM-1017-02,15D,PM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9703816112358 40.7773846065919)
-73.9695133370801,40.7765009796853,14E-AM-1008-16,14E,AM,10082018,16,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9695133370801 40.7765009796853)
-73.9681079869821,40.7723494081345,11I-PM-1012-05,11I,PM,10122018,5,Adult,Gray,,Gray+,,Above Ground,2,,true,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9681079869821 40.7723494081345)
-73.973047824163,40.7700873791211,7F-AM-1008-03,07F,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.973047824163 40.7700873791211)
-73.9595613548804,40.7838057527338,25I-PM-1007-04,25I,PM,10072018,4,Adult,Gray,,Gray+,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9595613548804 40.7838057527338)
-73.9619985187616,40.7943277743532,34A-AM-1012-02,34A,AM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,10,chasing from tree to ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9619985187616 40.7943277743532)
-73.97157754108,40.7776249963967,14C-PM-1006-01,14C,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,false,false,true,false,false,,false,true,false,false,false,false,false,true,,POINT (-73.97157754108 40.7776249963967)
-73.9805517765469,40.7683044693163,2B-PM-1013-05,02B,PM,10132018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,false,climbing fence!,false,false,false,false,false,false,false,false,snuck into bike cart!,POINT (-73.9805517765469 40.7683044693163)
-73.9567062023419,40.797482865196,40C-PM-1006-02,40C,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9567062023419 40.797482865196)
-73.9576223390082,40.7979746639647,40B-AM-1019-04,40B,AM,10192018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,true,true,false,,POINT (-73.9576223390082 40.79797466396471)
